Flight Number,Orig,Dest,A/C,Weekday_Z,DD_Z,Net Payload,Net Volume,Weekday_num,deptime,arrtime,key,key+
GB901,CVG,PTY,76Y,Tue,,47650,442,1,2024-09-10 12:25:00,2024-09-10 17:10:00,CVG/PTY/2024-09-10 12:25:00,CVG/PTY/2024-09-10 12:25:00/GB901
W8951,CVG,YHM,76Y,Tue,,47650,442,1,2024-09-10 11:45:00,2024-09-10 13:05:00,CVG/YHM/2024-09-10 11:45:00,CVG/YHM/2024-09-10 11:45:00/W8951
GB520,CVG,IAH,76Y,Tue,,47650,442,1,2024-09-10 12:13:00,2024-09-10 14:53:00,CVG/IAH/2024-09-10 12:13:00,CVG/IAH/2024-09-10 12:13:00/GB520
W8952,CVG,NLU,76Y,Tue,,47650,442,1,2024-09-10 11:30:00,2024-09-10 15:40:00,CVG/NLU/2024-09-10 11:30:00,CVG/NLU/2024-09-10 11:30:00/W8952
GB502,CVG,DFW,76Y,Tue,,47650,442,1,2024-09-10 11:45:00,2024-09-10 14:20:00,CVG/DFW/2024-09-10 11:45:00,CVG/DFW/2024-09-10 11:45:00/GB502
W8920,CVG,GDL,76Y,Tue,,47650,442,1,2024-09-10 11:18:00,2024-09-10 15:43:00,CVG/GDL/2024-09-10 11:18:00,CVG/GDL/2024-09-10 11:18:00/W8920
GB797,CVG,ORD,76Y,Tue,,47650,442,1,2024-09-10 11:42:00,2024-09-10 13:07:00,CVG/ORD/2024-09-10 11:42:00,CVG/ORD/2024-09-10 11:42:00/GB797
W81926,CVG,YVR,76Y,Tue,,47650,442,1,2024-09-10 11:10:00,2024-09-10 16:10:00,CVG/YVR/2024-09-10 11:10:00,CVG/YVR/2024-09-10 11:10:00/W81926
GB507,CVG,HRL,76Y,Tue,,47650,442,1,2024-09-10 11:34:00,2024-09-10 14:54:00,CVG/HRL/2024-09-10 11:34:00,CVG/HRL/2024-09-10 11:34:00/GB507
W8991,CVG,YMX,76Y,Tue,,47650,442,1,2024-09-10 11:04:00,2024-09-10 13:04:00,CVG/YMX/2024-09-10 11:04:00,CVG/YMX/2024-09-10 11:04:00/W8991
GB845,CVG,SJU,76Y,Tue,,47650,442,1,2024-09-10 11:28:00,2024-09-10 15:23:00,CVG/SJU/2024-09-10 11:28:00,CVG/SJU/2024-09-10 11:28:00/GB845
W8371,CVG,EMA,76Y,Tue,,47650,442,1,2024-09-10 10:00:00,2024-09-10 17:30:00,CVG/EMA/2024-09-10 10:00:00,CVG/EMA/2024-09-10 10:00:00/W8371
GB510,CVG,ATL,76Y,Tue,,47650,442,1,2024-09-10 11:26:00,2024-09-10 13:01:00,CVG/ATL/2024-09-10 11:26:00,CVG/ATL/2024-09-10 11:26:00/GB510
GB583,CVG,MIA,76Y,Tue,,47650,442,1,2024-09-10 11:26:00,2024-09-10 14:01:00,CVG/MIA/2024-09-10 11:26:00,CVG/MIA/2024-09-10 11:26:00/GB583
GB803,CVG,LAX,76Y,Tue,,47650,442,1,2024-09-10 11:16:00,2024-09-10 16:06:00,CVG/LAX/2024-09-10 11:16:00,CVG/LAX/2024-09-10 11:16:00/GB803
GB588,CVG,BWI,76Y,Tue,,47650,442,1,2024-09-10 11:06:00,2024-09-10 12:46:00,CVG/BWI/2024-09-10 11:06:00,CVG/BWI/2024-09-10 11:06:00/GB588
GB552,CVG,JFK,76Y,Tue,,47650,442,1,2024-09-10 10:25:00,2024-09-10 12:25:00,CVG/JFK/2024-09-10 10:25:00,CVG/JFK/2024-09-10 10:25:00/GB552
GB600,CVG,MIA,76Y,Tue,,47650,442,1,2024-09-10 09:46:00,2024-09-10 12:21:00,CVG/MIA/2024-09-10 09:46:00,CVG/MIA/2024-09-10 09:46:00/GB600
3S393,CVG,LEJ,77X,Tue,,77350,645,1,2024-09-10 12:25:00,2024-09-10 20:40:00,CVG/LEJ/2024-09-10 12:25:00,CVG/LEJ/2024-09-10 12:25:00/3S393
3S395,CVG,LEJ,77X,Tue,1.0,77350,645,1,2024-09-10 21:15:00,2024-09-11 05:30:00,CVG/LEJ/2024-09-10 21:15:00,CVG/LEJ/2024-09-10 21:15:00/3S395
3S397,CVG,LEJ,77X,Tue,1.0,77350,645,1,2024-09-10 16:10:00,2024-09-11 00:25:00,CVG/LEJ/2024-09-10 16:10:00,CVG/LEJ/2024-09-10 16:10:00/3S397
D0525,CVG,EMA,77X,Tue,,77350,645,1,2024-09-10 13:20:00,2024-09-10 20:40:00,CVG/EMA/2024-09-10 13:20:00,CVG/EMA/2024-09-10 13:20:00/D0525
K4218,CVG,NRT,77X,Tue,,77350,645,1,2024-09-10 09:25:00,2024-09-10 23:15:00,CVG/NRT/2024-09-10 09:25:00,CVG/NRT/2024-09-10 09:25:00/K4218
PO977,CVG,ANC,77X,Tue,,77350,645,1,2024-09-10 09:10:00,2024-09-10 16:25:00,CVG/ANC/2024-09-10 09:10:00,CVG/ANC/2024-09-10 09:10:00/PO977
SQ7429,CVG,HNL,77X,Tue,,77350,645,1,2024-09-10 10:45:00,2024-09-10 20:50:00,CVG/HNL/2024-09-10 10:45:00,CVG/HNL/2024-09-10 10:45:00/SQ7429
3S303,CVG,BAH,77X,Tue,,77350,645,1,2024-09-10 10:40:00,2024-09-10 23:35:00,CVG/BAH/2024-09-10 10:40:00,CVG/BAH/2024-09-10 10:40:00/3S303
D08,CVG,NGO,77X,Tue,1.0,77350,645,1,2024-09-10 10:55:00,2024-09-11 01:40:00,CVG/NGO/2024-09-10 10:55:00,CVG/NGO/2024-09-10 10:55:00/D08
KF277,CVG,BRU,33X,Wed,,51200,427,2,2024-09-11 10:05:00,2024-09-11 18:15:00,CVG/BRU/2024-09-11 10:05:00,CVG/BRU/2024-09-11 10:05:00/KF277
KF377,CVG,LEJ,33X,Wed,,51200,427,2,2024-09-11 01:20:00,2024-09-11 09:30:00,CVG/LEJ/2024-09-11 01:20:00,CVG/LEJ/2024-09-11 01:20:00/KF377
QY373,CVG,MXP,33Y,Wed,1.0,49650,509,2,2024-09-11 17:50:00,2024-09-12 02:40:00,CVG/MXP/2024-09-11 17:50:00,CVG/MXP/2024-09-11 17:50:00/QY373
PO751,CVG,NRT,74N,Wed,1.0,102300,853,2,2024-09-11 19:00:00,2024-09-12 09:00:00,CVG/NRT/2024-09-11 19:00:00,CVG/NRT/2024-09-11 19:00:00/PO751
K4612,CVG,ICN,74Y,Wed,,87050,725,2,2024-09-11 01:40:00,2024-09-11 17:30:00,CVG/ICN/2024-09-11 01:40:00,CVG/ICN/2024-09-11 01:40:00/K4612
K4616,CVG,ICN,74Y,Wed,1.0,87050,725,2,2024-09-11 23:40:00,2024-09-12 15:30:00,CVG/ICN/2024-09-11 23:40:00,CVG/ICN/2024-09-11 23:40:00/K4616
D03,CVG,BRU,76V,Wed,,47650,442,2,2024-09-11 12:35:00,2024-09-11 20:45:00,CVG/BRU/2024-09-11 12:35:00,CVG/BRU/2024-09-11 12:35:00/D03
2I925,CVG,MCO,76Y,Wed,,47650,442,2,2024-09-11 11:51:00,2024-09-11 14:06:00,CVG/MCO/2024-09-11 11:51:00,CVG/MCO/2024-09-11 11:51:00/2I925
GB480,CVG,JFK,76Y,Wed,1.0,47650,442,2,2024-09-11 23:33:00,2024-09-12 01:33:00,CVG/JFK/2024-09-11 23:33:00,CVG/JFK/2024-09-11 23:33:00/GB480
GB599,CVG,MIA,76Y,Wed,1.0,47650,442,2,2024-09-11 21:30:00,2024-09-12 00:05:00,CVG/MIA/2024-09-11 21:30:00,CVG/MIA/2024-09-11 21:30:00/GB599
GB810,CVG,LAX,76Y,Wed,,47650,442,2,2024-09-11 17:00:00,2024-09-11 21:50:00,CVG/LAX/2024-09-11 17:00:00,CVG/LAX/2024-09-11 17:00:00/GB810
GB880,CVG,LAX,76Y,Wed,1.0,47650,442,2,2024-09-11 20:00:00,2024-09-12 00:50:00,CVG/LAX/2024-09-11 20:00:00,CVG/LAX/2024-09-11 20:00:00/GB880
GB901,CVG,PTY,76Y,Wed,,47650,442,2,2024-09-11 12:25:00,2024-09-11 17:10:00,CVG/PTY/2024-09-11 12:25:00,CVG/PTY/2024-09-11 12:25:00/GB901
W8951,CVG,YHM,76Y,Wed,,47650,442,2,2024-09-11 11:45:00,2024-09-11 13:05:00,CVG/YHM/2024-09-11 11:45:00,CVG/YHM/2024-09-11 11:45:00/W8951
GB520,CVG,IAH,76Y,Wed,,47650,442,2,2024-09-11 12:13:00,2024-09-11 14:53:00,CVG/IAH/2024-09-11 12:13:00,CVG/IAH/2024-09-11 12:13:00/GB520
W8952,CVG,NLU,76Y,Wed,,47650,442,2,2024-09-11 11:30:00,2024-09-11 15:40:00,CVG/NLU/2024-09-11 11:30:00,CVG/NLU/2024-09-11 11:30:00/W8952
GB502,CVG,DFW,76Y,Wed,,47650,442,2,2024-09-11 11:45:00,2024-09-11 14:20:00,CVG/DFW/2024-09-11 11:45:00,CVG/DFW/2024-09-11 11:45:00/GB502
W8920,CVG,GDL,76Y,Wed,,47650,442,2,2024-09-11 11:18:00,2024-09-11 15:43:00,CVG/GDL/2024-09-11 11:18:00,CVG/GDL/2024-09-11 11:18:00/W8920
GB797,CVG,ORD,76Y,Wed,,47650,442,2,2024-09-11 11:42:00,2024-09-11 13:07:00,CVG/ORD/2024-09-11 11:42:00,CVG/ORD/2024-09-11 11:42:00/GB797
W81926,CVG,YVR,76Y,Wed,,47650,442,2,2024-09-11 11:10:00,2024-09-11 16:10:00,CVG/YVR/2024-09-11 11:10:00,CVG/YVR/2024-09-11 11:10:00/W81926
GB507,CVG,HRL,76Y,Wed,,47650,442,2,2024-09-11 11:34:00,2024-09-11 14:54:00,CVG/HRL/2024-09-11 11:34:00,CVG/HRL/2024-09-11 11:34:00/GB507
W8991,CVG,YMX,76Y,Wed,,47650,442,2,2024-09-11 11:04:00,2024-09-11 13:04:00,CVG/YMX/2024-09-11 11:04:00,CVG/YMX/2024-09-11 11:04:00/W8991
GB845,CVG,SJU,76Y,Wed,,47650,442,2,2024-09-11 11:28:00,2024-09-11 15:23:00,CVG/SJU/2024-09-11 11:28:00,CVG/SJU/2024-09-11 11:28:00/GB845
W8371,CVG,EMA,76Y,Wed,,47650,442,2,2024-09-11 10:00:00,2024-09-11 17:30:00,CVG/EMA/2024-09-11 10:00:00,CVG/EMA/2024-09-11 10:00:00/W8371
GB510,CVG,ATL,76Y,Wed,,47650,442,2,2024-09-11 11:26:00,2024-09-11 13:01:00,CVG/ATL/2024-09-11 11:26:00,CVG/ATL/2024-09-11 11:26:00/GB510
GB583,CVG,MIA,76Y,Wed,,47650,442,2,2024-09-11 11:26:00,2024-09-11 14:01:00,CVG/MIA/2024-09-11 11:26:00,CVG/MIA/2024-09-11 11:26:00/GB583
W8346,CVG,YHM,76Y,Wed,,47650,442,2,2024-09-11 08:55:00,2024-09-11 10:30:00,CVG/YHM/2024-09-11 08:55:00,CVG/YHM/2024-09-11 08:55:00/W8346
GB803,CVG,LAX,76Y,Wed,,47650,442,2,2024-09-11 11:16:00,2024-09-11 16:06:00,CVG/LAX/2024-09-11 11:16:00,CVG/LAX/2024-09-11 11:16:00/GB803
GB588,CVG,BWI,76Y,Wed,,47650,442,2,2024-09-11 11:06:00,2024-09-11 12:46:00,CVG/BWI/2024-09-11 11:06:00,CVG/BWI/2024-09-11 11:06:00/GB588
GB552,CVG,JFK,76Y,Wed,,47650,442,2,2024-09-11 10:25:00,2024-09-11 12:25:00,CVG/JFK/2024-09-11 10:25:00,CVG/JFK/2024-09-11 10:25:00/GB552
GB600,CVG,MIA,76Y,Wed,,47650,442,2,2024-09-11 09:46:00,2024-09-11 12:21:00,CVG/MIA/2024-09-11 09:46:00,CVG/MIA/2024-09-11 09:46:00/GB600
3S393,CVG,LEJ,77X,Wed,,77350,645,2,2024-09-11 12:25:00,2024-09-11 20:40:00,CVG/LEJ/2024-09-11 12:25:00,CVG/LEJ/2024-09-11 12:25:00/3S393
3S397,CVG,LEJ,77X,Wed,1.0,77350,645,2,2024-09-11 16:10:00,2024-09-12 00:25:00,CVG/LEJ/2024-09-11 16:10:00,CVG/LEJ/2024-09-11 16:10:00/3S397
D0523,CVG,EMA,77X,Wed,,77350,645,2,2024-09-11 13:20:00,2024-09-11 20:40:00,CVG/EMA/2024-09-11 13:20:00,CVG/EMA/2024-09-11 13:20:00/D0523
K4216,CVG,NRT,77X,Wed,,77350,645,2,2024-09-11 09:25:00,2024-09-11 23:15:00,CVG/NRT/2024-09-11 09:25:00,CVG/NRT/2024-09-11 09:25:00/K4216
PO947,CVG,ANC,77X,Wed,,77350,645,2,2024-09-11 09:10:00,2024-09-11 16:25:00,CVG/ANC/2024-09-11 09:10:00,CVG/ANC/2024-09-11 09:10:00/PO947
SQ7439,CVG,HNL,77X,Wed,,77350,645,2,2024-09-11 10:45:00,2024-09-11 20:50:00,CVG/HNL/2024-09-11 10:45:00,CVG/HNL/2024-09-11 10:45:00/SQ7439
3S303,CVG,BAH,77X,Wed,,77350,645,2,2024-09-11 10:40:00,2024-09-11 23:35:00,CVG/BAH/2024-09-11 10:40:00,CVG/BAH/2024-09-11 10:40:00/3S303
D02,CVG,NGO,77X,Wed,1.0,77350,645,2,2024-09-11 10:55:00,2024-09-12 01:40:00,CVG/NGO/2024-09-11 10:55:00,CVG/NGO/2024-09-11 10:55:00/D02
KF277,CVG,BRU,33X,Thu,,51200,427,3,2024-09-12 10:05:00,2024-09-12 18:15:00,CVG/BRU/2024-09-12 10:05:00,CVG/BRU/2024-09-12 10:05:00/KF277
KF377,CVG,LEJ,33X,Thu,,51200,427,3,2024-09-12 01:20:00,2024-09-12 09:30:00,CVG/LEJ/2024-09-12 01:20:00,CVG/LEJ/2024-09-12 01:20:00/KF377
QY373,CVG,MXP,33Y,Thu,1.0,49650,509,3,2024-09-12 17:50:00,2024-09-13 02:40:00,CVG/MXP/2024-09-12 17:50:00,CVG/MXP/2024-09-12 17:50:00/QY373
PO963,CVG,ICN,74N,Thu,1.0,102300,853,3,2024-09-12 20:40:00,2024-09-13 12:05:00,CVG/ICN/2024-09-12 20:40:00,CVG/ICN/2024-09-12 20:40:00/PO963
D01,CVG,BRU,76V,Thu,,47650,442,3,2024-09-12 12:35:00,2024-09-12 20:45:00,CVG/BRU/2024-09-12 12:35:00,CVG/BRU/2024-09-12 12:35:00/D01
2I925,CVG,MCO,76Y,Thu,,47650,442,3,2024-09-12 11:51:00,2024-09-12 14:06:00,CVG/MCO/2024-09-12 11:51:00,CVG/MCO/2024-09-12 11:51:00/2I925
GB480,CVG,JFK,76Y,Thu,1.0,47650,442,3,2024-09-12 23:33:00,2024-09-13 01:33:00,CVG/JFK/2024-09-12 23:33:00,CVG/JFK/2024-09-12 23:33:00/GB480
GB599,CVG,MIA,76Y,Thu,1.0,47650,442,3,2024-09-12 21:30:00,2024-09-13 00:05:00,CVG/MIA/2024-09-12 21:30:00,CVG/MIA/2024-09-12 21:30:00/GB599
GB810,CVG,LAX,76Y,Thu,,47650,442,3,2024-09-12 17:00:00,2024-09-12 21:50:00,CVG/LAX/2024-09-12 17:00:00,CVG/LAX/2024-09-12 17:00:00/GB810
GB880,CVG,LAX,76Y,Thu,1.0,47650,442,3,2024-09-12 20:00:00,2024-09-13 00:50:00,CVG/LAX/2024-09-12 20:00:00,CVG/LAX/2024-09-12 20:00:00/GB880
GB901,CVG,PTY,76Y,Thu,,47650,442,3,2024-09-12 12:25:00,2024-09-12 17:10:00,CVG/PTY/2024-09-12 12:25:00,CVG/PTY/2024-09-12 12:25:00/GB901
W8951,CVG,YHM,76Y,Thu,,47650,442,3,2024-09-12 11:45:00,2024-09-12 13:05:00,CVG/YHM/2024-09-12 11:45:00,CVG/YHM/2024-09-12 11:45:00/W8951
GB520,CVG,IAH,76Y,Thu,,47650,442,3,2024-09-12 12:13:00,2024-09-12 14:53:00,CVG/IAH/2024-09-12 12:13:00,CVG/IAH/2024-09-12 12:13:00/GB520
W8952,CVG,NLU,76Y,Thu,,47650,442,3,2024-09-12 11:30:00,2024-09-12 15:40:00,CVG/NLU/2024-09-12 11:30:00,CVG/NLU/2024-09-12 11:30:00/W8952
GB502,CVG,DFW,76Y,Thu,,47650,442,3,2024-09-12 11:45:00,2024-09-12 14:20:00,CVG/DFW/2024-09-12 11:45:00,CVG/DFW/2024-09-12 11:45:00/GB502
W8920,CVG,GDL,76Y,Thu,,47650,442,3,2024-09-12 11:18:00,2024-09-12 15:43:00,CVG/GDL/2024-09-12 11:18:00,CVG/GDL/2024-09-12 11:18:00/W8920
GB797,CVG,ORD,76Y,Thu,,47650,442,3,2024-09-12 11:42:00,2024-09-12 13:07:00,CVG/ORD/2024-09-12 11:42:00,CVG/ORD/2024-09-12 11:42:00/GB797
W81926,CVG,YVR,76Y,Thu,,47650,442,3,2024-09-12 11:10:00,2024-09-12 16:10:00,CVG/YVR/2024-09-12 11:10:00,CVG/YVR/2024-09-12 11:10:00/W81926
GB507,CVG,HRL,76Y,Thu,,47650,442,3,2024-09-12 11:34:00,2024-09-12 14:54:00,CVG/HRL/2024-09-12 11:34:00,CVG/HRL/2024-09-12 11:34:00/GB507
W8991,CVG,YMX,76Y,Thu,,47650,442,3,2024-09-12 11:04:00,2024-09-12 13:04:00,CVG/YMX/2024-09-12 11:04:00,CVG/YMX/2024-09-12 11:04:00/W8991
GB845,CVG,SJU,76Y,Thu,,47650,442,3,2024-09-12 11:28:00,2024-09-12 15:23:00,CVG/SJU/2024-09-12 11:28:00,CVG/SJU/2024-09-12 11:28:00/GB845
W8371,CVG,EMA,76Y,Thu,,47650,442,3,2024-09-12 10:00:00,2024-09-12 17:30:00,CVG/EMA/2024-09-12 10:00:00,CVG/EMA/2024-09-12 10:00:00/W8371
GB510,CVG,ATL,76Y,Thu,,47650,442,3,2024-09-12 11:26:00,2024-09-12 13:01:00,CVG/ATL/2024-09-12 11:26:00,CVG/ATL/2024-09-12 11:26:00/GB510
GB583,CVG,MIA,76Y,Thu,,47650,442,3,2024-09-12 11:26:00,2024-09-12 14:01:00,CVG/MIA/2024-09-12 11:26:00,CVG/MIA/2024-09-12 11:26:00/GB583
W8346,CVG,YHM,76Y,Thu,,47650,442,3,2024-09-12 08:55:00,2024-09-12 10:30:00,CVG/YHM/2024-09-12 08:55:00,CVG/YHM/2024-09-12 08:55:00/W8346
GB803,CVG,LAX,76Y,Thu,,47650,442,3,2024-09-12 11:16:00,2024-09-12 16:06:00,CVG/LAX/2024-09-12 11:16:00,CVG/LAX/2024-09-12 11:16:00/GB803
GB588,CVG,BWI,76Y,Thu,,47650,442,3,2024-09-12 11:06:00,2024-09-12 12:46:00,CVG/BWI/2024-09-12 11:06:00,CVG/BWI/2024-09-12 11:06:00/GB588
GB552,CVG,JFK,76Y,Thu,,47650,442,3,2024-09-12 10:25:00,2024-09-12 12:25:00,CVG/JFK/2024-09-12 10:25:00,CVG/JFK/2024-09-12 10:25:00/GB552
GB600,CVG,MIA,76Y,Thu,,47650,442,3,2024-09-12 09:46:00,2024-09-12 12:21:00,CVG/MIA/2024-09-12 09:46:00,CVG/MIA/2024-09-12 09:46:00/GB600
3S393,CVG,LEJ,77X,Thu,,77350,645,3,2024-09-12 12:25:00,2024-09-12 20:40:00,CVG/LEJ/2024-09-12 12:25:00,CVG/LEJ/2024-09-12 12:25:00/3S393
3S395,CVG,LEJ,77X,Thu,1.0,77350,645,3,2024-09-12 21:25:00,2024-09-13 05:40:00,CVG/LEJ/2024-09-12 21:25:00,CVG/LEJ/2024-09-12 21:25:00/3S395
3S397,CVG,LEJ,77X,Thu,1.0,77350,645,3,2024-09-12 16:10:00,2024-09-13 00:25:00,CVG/LEJ/2024-09-12 16:10:00,CVG/LEJ/2024-09-12 16:10:00/3S397
D0525,CVG,EMA,77X,Thu,,77350,645,3,2024-09-12 13:20:00,2024-09-12 20:40:00,CVG/EMA/2024-09-12 13:20:00,CVG/EMA/2024-09-12 13:20:00/D0525
K4218,CVG,NRT,77X,Thu,,77350,645,3,2024-09-12 09:25:00,2024-09-12 23:15:00,CVG/NRT/2024-09-12 09:25:00,CVG/NRT/2024-09-12 09:25:00/K4218
PO947,CVG,ANC,77X,Thu,,77350,645,3,2024-09-12 09:10:00,2024-09-12 16:25:00,CVG/ANC/2024-09-12 09:10:00,CVG/ANC/2024-09-12 09:10:00/PO947
SQ7441,CVG,HNL,77X,Thu,,77350,645,3,2024-09-12 10:45:00,2024-09-12 20:50:00,CVG/HNL/2024-09-12 10:45:00,CVG/HNL/2024-09-12 10:45:00/SQ7441
3S303,CVG,BAH,77X,Thu,,77350,645,3,2024-09-12 10:40:00,2024-09-12 23:35:00,CVG/BAH/2024-09-12 10:40:00,CVG/BAH/2024-09-12 10:40:00/3S303
D04,CVG,NGO,77X,Thu,1.0,77350,645,3,2024-09-12 10:55:00,2024-09-13 01:40:00,CVG/NGO/2024-09-12 10:55:00,CVG/NGO/2024-09-12 10:55:00/D04
KF277,CVG,BRU,33X,Fri,,51200,427,4,2024-09-13 10:05:00,2024-09-13 18:15:00,CVG/BRU/2024-09-13 10:05:00,CVG/BRU/2024-09-13 10:05:00/KF277
KF377,CVG,LEJ,33X,Fri,,51200,427,4,2024-09-13 01:20:00,2024-09-13 09:30:00,CVG/LEJ/2024-09-13 01:20:00,CVG/LEJ/2024-09-13 01:20:00/KF377
QY373,CVG,MXP,33Y,Fri,1.0,49650,509,4,2024-09-13 21:40:00,2024-09-14 06:30:00,CVG/MXP/2024-09-13 21:40:00,CVG/MXP/2024-09-13 21:40:00/QY373
PO717,CVG,NRT,74N,Fri,1.0,102300,853,4,2024-09-13 21:00:00,2024-09-14 11:00:00,CVG/NRT/2024-09-13 21:00:00,CVG/NRT/2024-09-13 21:00:00/PO717
K4612,CVG,ICN,74Y,Fri,1.0,87050,725,4,2024-09-13 11:40:00,2024-09-14 03:30:00,CVG/ICN/2024-09-13 11:40:00,CVG/ICN/2024-09-13 11:40:00/K4612
D03,CVG,BRU,76V,Fri,,47650,442,4,2024-09-13 12:35:00,2024-09-13 20:45:00,CVG/BRU/2024-09-13 12:35:00,CVG/BRU/2024-09-13 12:35:00/D03
2I925,CVG,MCO,76Y,Fri,,47650,442,4,2024-09-13 11:51:00,2024-09-13 14:06:00,CVG/MCO/2024-09-13 11:51:00,CVG/MCO/2024-09-13 11:51:00/2I925
GB599,CVG,MIA,76Y,Fri,1.0,47650,442,4,2024-09-13 21:30:00,2024-09-14 00:05:00,CVG/MIA/2024-09-13 21:30:00,CVG/MIA/2024-09-13 21:30:00/GB599
GB810,CVG,LAX,76Y,Fri,,47650,442,4,2024-09-13 17:00:00,2024-09-13 21:50:00,CVG/LAX/2024-09-13 17:00:00,CVG/LAX/2024-09-13 17:00:00/GB810
GB901,CVG,PTY,76Y,Fri,,47650,442,4,2024-09-13 12:25:00,2024-09-13 17:10:00,CVG/PTY/2024-09-13 12:25:00,CVG/PTY/2024-09-13 12:25:00/GB901
W8951,CVG,YHM,76Y,Fri,,47650,442,4,2024-09-13 11:45:00,2024-09-13 13:05:00,CVG/YHM/2024-09-13 11:45:00,CVG/YHM/2024-09-13 11:45:00/W8951
GB520,CVG,IAH,76Y,Fri,,47650,442,4,2024-09-13 12:13:00,2024-09-13 14:53:00,CVG/IAH/2024-09-13 12:13:00,CVG/IAH/2024-09-13 12:13:00/GB520
W8952,CVG,NLU,76Y,Fri,,47650,442,4,2024-09-13 11:30:00,2024-09-13 15:40:00,CVG/NLU/2024-09-13 11:30:00,CVG/NLU/2024-09-13 11:30:00/W8952
GB502,CVG,DFW,76Y,Fri,,47650,442,4,2024-09-13 11:45:00,2024-09-13 14:20:00,CVG/DFW/2024-09-13 11:45:00,CVG/DFW/2024-09-13 11:45:00/GB502
W8920,CVG,GDL,76Y,Fri,,47650,442,4,2024-09-13 11:18:00,2024-09-13 15:43:00,CVG/GDL/2024-09-13 11:18:00,CVG/GDL/2024-09-13 11:18:00/W8920
GB797,CVG,ORD,76Y,Fri,,47650,442,4,2024-09-13 11:42:00,2024-09-13 13:07:00,CVG/ORD/2024-09-13 11:42:00,CVG/ORD/2024-09-13 11:42:00/GB797
W81926,CVG,YVR,76Y,Fri,,47650,442,4,2024-09-13 11:10:00,2024-09-13 16:10:00,CVG/YVR/2024-09-13 11:10:00,CVG/YVR/2024-09-13 11:10:00/W81926
GB507,CVG,HRL,76Y,Fri,,47650,442,4,2024-09-13 11:34:00,2024-09-13 14:54:00,CVG/HRL/2024-09-13 11:34:00,CVG/HRL/2024-09-13 11:34:00/GB507
W8991,CVG,YMX,76Y,Fri,,47650,442,4,2024-09-13 11:04:00,2024-09-13 13:04:00,CVG/YMX/2024-09-13 11:04:00,CVG/YMX/2024-09-13 11:04:00/W8991
GB845,CVG,SJU,76Y,Fri,,47650,442,4,2024-09-13 11:28:00,2024-09-13 15:23:00,CVG/SJU/2024-09-13 11:28:00,CVG/SJU/2024-09-13 11:28:00/GB845
W8371,CVG,EMA,76Y,Fri,,47650,442,4,2024-09-13 10:00:00,2024-09-13 17:30:00,CVG/EMA/2024-09-13 10:00:00,CVG/EMA/2024-09-13 10:00:00/W8371
GB510,CVG,ATL,76Y,Fri,,47650,442,4,2024-09-13 11:26:00,2024-09-13 13:01:00,CVG/ATL/2024-09-13 11:26:00,CVG/ATL/2024-09-13 11:26:00/GB510
GB583,CVG,MIA,76Y,Fri,,47650,442,4,2024-09-13 11:26:00,2024-09-13 14:01:00,CVG/MIA/2024-09-13 11:26:00,CVG/MIA/2024-09-13 11:26:00/GB583
W8346,CVG,YHM,76Y,Fri,,47650,442,4,2024-09-13 08:55:00,2024-09-13 10:30:00,CVG/YHM/2024-09-13 08:55:00,CVG/YHM/2024-09-13 08:55:00/W8346
GB803,CVG,LAX,76Y,Fri,,47650,442,4,2024-09-13 11:16:00,2024-09-13 16:06:00,CVG/LAX/2024-09-13 11:16:00,CVG/LAX/2024-09-13 11:16:00/GB803
GB588,CVG,BWI,76Y,Fri,,47650,442,4,2024-09-13 11:06:00,2024-09-13 12:46:00,CVG/BWI/2024-09-13 11:06:00,CVG/BWI/2024-09-13 11:06:00/GB588
GB552,CVG,JFK,76Y,Fri,,47650,442,4,2024-09-13 10:25:00,2024-09-13 12:25:00,CVG/JFK/2024-09-13 10:25:00,CVG/JFK/2024-09-13 10:25:00/GB552
GB600,CVG,MIA,76Y,Fri,,47650,442,4,2024-09-13 09:46:00,2024-09-13 12:21:00,CVG/MIA/2024-09-13 09:46:00,CVG/MIA/2024-09-13 09:46:00/GB600
3S393,CVG,LEJ,77X,Fri,,77350,645,4,2024-09-13 12:25:00,2024-09-13 20:40:00,CVG/LEJ/2024-09-13 12:25:00,CVG/LEJ/2024-09-13 12:25:00/3S393
3S395,CVG,LEJ,77X,Fri,1.0,77350,645,4,2024-09-13 18:45:00,2024-09-14 03:00:00,CVG/LEJ/2024-09-13 18:45:00,CVG/LEJ/2024-09-13 18:45:00/3S395
3S397,CVG,LEJ,77X,Fri,1.0,77350,645,4,2024-09-13 16:10:00,2024-09-14 00:25:00,CVG/LEJ/2024-09-13 16:10:00,CVG/LEJ/2024-09-13 16:10:00/3S397
D0523,CVG,EMA,77X,Fri,,77350,645,4,2024-09-13 13:20:00,2024-09-13 20:40:00,CVG/EMA/2024-09-13 13:20:00,CVG/EMA/2024-09-13 13:20:00/D0523
K4224,CVG,ANC,77X,Fri,,77350,645,4,2024-09-13 07:35:00,2024-09-13 14:35:00,CVG/ANC/2024-09-13 07:35:00,CVG/ANC/2024-09-13 07:35:00/K4224
K4228,CVG,ICN,77X,Fri,1.0,77350,645,4,2024-09-13 22:40:00,2024-09-14 14:30:00,CVG/ICN/2024-09-13 22:40:00,CVG/ICN/2024-09-13 22:40:00/K4228
